Muscle Name,Negative Force (F_iso)
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
tibpost_l,-0.0004416087996868288
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
tibpost_l,-0.0004416087996868288
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
tibpost_l,-0.0004416087996868288
fdl_r,-0.0006749381162650198
piri_r,-0.0005271027557193401
tibpost_r,-0.0002883769644005301
edl_l,-0.0012980345893927945
ehl_l,-0.0017801705528152554
fdl_l,-0.0003919719244426631
fhl_l,-0.00012012417625229426
perlong_l,-0.0001959451469511302
piri_l,-0.0001959866608023278
recfem_l,-0.0013089966424227717
tibpost_l,-0.0004416087996868288
